CustomerKey,First Name,Last Name,Full Name,Gender,DateFirstPurchase,Customer City
13597,Lance,Gutierrez,Lance Gutierrez,Male,2020-08-19,Hof
13598,Keith,Luo,Keith Luo,Male,2020-10-07,Werne
13599,Valerie,Zhu,Valerie Zhu,Female,2020-05-01,Berks
13600,Marie,Sanz,Marie Sanz,Female,2018-02-03,Watford
13601,Tanya,Dominguez,Tanya Dominguez,Female,2021-01-03,Berlin
13602,Virginia,Mehta,Virginia Mehta,Female,2018-02-05,Billericay
13603,Molly,Martinez,Molly Martinez,Female,2020-03-22,Leeds
13604,Nuan,Zheng,Nuan Zheng,Male,2020-10-10,London
13605,Gerrit,Straatsma,Gerrit Straatsma,Male,2019-01-21,Metz
13606,Drew,Sharma,Drew Sharma,Male,2018-04-17,Frankfurt
13607,Levi,Rana,Levi Rana,Male,2018-04-18,Frankfurt am Main
13608,Karla,Kumar,Karla Kumar,Female,2020-10-12,Paderborn
13609,Ramon,Yang,Ramon Yang,Male,2020-08-07,London
13610,Omar,Sharma,Omar Sharma,Male,2020-03-21,Paris
13611,Marshall,Huang,Marshall Huang,Male,2021-01-05,Sèvres
13612,Hailey,Ross,Hailey Ross,Female,2020-06-10,Warrington
13613,Derek,Jai,Derek Jai,Male,2020-02-13,Springwood
13614,Julie,Becker,Julie Becker,Female,2020-04-26,North Ryde
13615,Jacquelyn,Rowe,Jacquelyn Rowe,Female,2020-01-29,Sydney
13616,Cole,Ramirez,Cole Ramirez,Male,2019-07-14,Sunbury
13617,Gerald,Suri,Gerald Suri,Male,2020-04-18,Cranbourne
13618,Jay,Raman,Jay Raman,Male,2019-07-11,Geelong
13619,Arturo,Xu,Arturo Xu,Male,2019-07-20,Rhodes
13620,Damien,Ye,Damien Ye,Male,2019-07-06,Coffs Harbour
13621,Melody,Ruiz,Melody Ruiz,Female,2020-07-23,Sunbury
13622,Alan,Wang,Alan Wang,Male,2019-07-02,Newcastle
13623,Mitchell,Carson,Mitchell Carson,Male,2020-06-27,Melbourne
13624,Nicole,Long,Nicole Long,Female,2020-02-22,Sunbury
13625,Jason,Campbell,Jason Campbell,Male,2019-07-21,Port Macquarie
13626,Johnathan,Madan,Johnathan Madan,Male,2019-07-13,Brisbane
13627,Natasha,Rubio,Natasha Rubio,Female,2020-03-17,Darlinghurst
13628,Kaitlin,Schmidt,Kaitlin Schmidt,Female,2020-04-01,Cranbourne
13629,Karla,Yuan,Karla Yuan,Female,2019-07-21,Rockhampton
13630,Brenda,Arun,Brenda Arun,Female,2019-07-01,Wollongong
13631,Joe,Subram,Joe Subram,Male,2019-07-01,Matraville
13632,Cheryl,Munoz,Cheryl Munoz,Female,2019-07-22,Cloverdale
13633,Juan,Ramos,Juan Ramos,Male,2019-07-25,North Ryde
13634,Alexis,Russell,Alexis Russell,Female,2020-09-03,Brisbane
13635,Kurt,Deng,Kurt Deng,Male,2020-02-01,Matraville
13636,Jarrod,Rodriguez,Jarrod Rodriguez,Male,2019-07-14,Sunbury
13637,Victoria,Cooper,Victoria Cooper,Female,2019-07-25,Wollongong
13638,Diana,Alvarez,Diana Alvarez,Female,2019-07-14,Sydney
13639,Colin,Liang,Colin Liang,Male,2020-02-14,Geelong
13640,Rachael,Patel,Rachael Patel,Female,2020-03-15,East Brisbane
13641,Adrian,Watson,Adrian Watson,Male,2020-03-17,Hervey Bay
13642,Cassie,Nara,Cassie Nara,Female,2020-05-09,Darlinghurst
13643,Ronald,Sai,Ronald Sai,Male,2019-07-07,Lane Cove
13644,Kristi,Dominguez,Kristi Dominguez,Female,2019-07-16,Bendigo
13645,Eugene,He,Eugene He,Male,2019-07-19,Hawthorne
13646,Terry,Yuan,Terry Yuan,Male,2019-07-22,Warrnambool
13647,Armando,Alonso,Armando Alonso,Male,2019-07-01,East Brisbane
13648,Arturo,Sharma,Arturo Sharma,Male,2019-07-29,Rockhampton
13649,Rebekah,Suarez,Rebekah Suarez,Female,2019-07-20,Townsville
13650,Jessie,She,Jessie She,Male,2019-07-11,North Sydney
13651,Jerry,Sharma,Jerry Sharma,Male,2019-07-06,Perth
13652,Tamara,Zeng,Tamara Zeng,Female,2020-05-08,Beaverton
13653,Tony,Chander,Tony Chander,Male,2019-05-13,Burien
13654,Shawn,Andersen,Shawn Andersen,Male,2020-07-08,Bellingham
13655,Christopher,Walker,Christopher Walker,Male,2020-11-06,Bellingham
13656,Faith,Howard,Faith Howard,Female,2020-07-14,Bellflower
13657,Kaylee,Collins,Kaylee Collins,Female,2019-04-30,Lebanon
13658,Wyatt,Bennett,Wyatt Bennett,Male,2019-05-13,Redmond
13659,Clayton,Shan,Clayton Shan,Male,2020-06-05,Ballard
13660,Ethan,Davis,Ethan Davis,Male,2020-05-20,Metchosin
13661,Andre,Sara,Andre Sara,Male,2018-02-05,Warrington
13662,Miguel,Roberts,Miguel Roberts,Male,2019-01-12,Villeneuve-d'Ascq
13663,Melvin,Tang,Melvin Tang,Male,2020-02-02,Stuttgart
13664,Larry,Diaz,Larry Diaz,Male,2020-07-27,Oxon
13665,Kristi,Randall,Kristi Randall,Female,2020-08-02,Woolston
13666,Teresa,Ruiz,Teresa Ruiz,Female,2018-04-14,Grevenbroich
13667,Andres,Deng,Andres Deng,Male,2019-01-03,Les Ulis
13668,Stanley,Martinez,Stanley Martinez,Male,2020-02-06,Coffs Harbour
13669,Kristy,Gill,Kristy Gill,Female,2020-04-20,Gold Coast
13670,Brittney,Zeng,Brittney Zeng,Female,2020-02-22,Port Macquarie
13671,Frank,Ramos,Frank Ramos,Male,2021-01-28,Poing
13672,Benjamin,Davis,Benjamin Davis,Male,2020-06-27,Lille
13673,Sandra,He,Sandra He,Female,2020-11-17,Verrieres Le Buisson
13674,Drew,Shen,Drew Shen,Male,2020-05-05,Paris
13675,Stanley,Sai,Stanley Sai,Male,2020-06-16,London
13676,George,Kapoor,George Kapoor,Male,2020-03-27,W. York
13677,Brian,Albrecht,Brian Albrecht,Female,2021-01-04,Saarbrücken
13678,Warren,Goel,Warren Goel,Male,2018-02-23,High Wycombe
13679,Sandra,Li,Sandra Li,Female,2018-02-23,Lancaster
13680,Jan,Watson,Jan Watson,Female,2018-02-17,Warrington
13681,Adam,Hall,Adam Hall,Male,2020-10-01,Paris
13682,Fernando,Lopez,Fernando Lopez,Male,2020-06-13,Paderborn
13683,Sheila,Torres,Sheila Torres,Female,2020-10-13,Kiel
13684,Francis,Dominguez,Francis Dominguez,Male,2020-11-29,Kassel
13685,Briana,Torres,Briana Torres,Female,2018-04-29,Berlin
13686,Peter,Jai,Peter Jai,Male,2018-04-08,Dresden
13687,Mario,Xie,Mario Xie,Male,2018-02-09,Bury
13688,Ruben,Sanchez,Ruben Sanchez,Male,2020-06-29,Oxon
13689,Teresa,Ramos,Teresa Ramos,Female,2018-02-21,York
13690,Claudia,Gao,Claudia Gao,Female,2018-02-23,W. York
13691,Ariana,Bailey,Ariana Bailey,Female,2018-02-25,Billericay
13692,Curtis,Li,Curtis Li,Male,2020-10-23,Cambridge
13693,Dominic,Gonzalez,Dominic Gonzalez,Male,2018-02-18,London
13694,Savannah,Gray,Savannah Gray,Female,2020-04-05,Gateshead
13695,Christian,Clark,Christian Clark,Male,2020-06-18,Roubaix
13696,Katherine,Edwards,Katherine Edwards,Female,2020-02-21,Neunkirchen
13697,Jésus,Munoz,Jésus Munoz,Male,2018-04-24,Offenbach
13698,Catherine,Sanchez,Catherine Sanchez,Female,2020-02-20,Kassel
13699,Rachel,Alexander,Rachel Alexander,Female,2020-10-15,Milwaukie
13700,Evan,Howard,Evan Howard,Male,2019-05-24,Daly City
13701,Haley,Scott,Haley Scott,Female,2020-04-30,Newton
13702,Jessie,Suarez,Jessie Suarez,Female,2019-05-17,Chula Vista
13703,Mackenzie,Sanders,Mackenzie Sanders,Female,2020-05-06,Kirkland
13704,Victoria,Davis,Victoria Davis,Female,2019-05-13,Walla Walla
13705,Blake,Mitchell,Blake Mitchell,Male,2019-05-15,Portland
13706,Kaitlyn,Peterson,Kaitlyn Peterson,Female,2020-11-28,Cliffside
13707,Austin,Smith,Austin Smith,Male,2020-08-29,Royal Oak
13708,Jennifer,Bennett,Jennifer Bennett,Female,2020-02-25,Cliffside
13709,Zachary,Robinson,Zachary Robinson,Male,2020-11-11,Langford
13710,Destiny,Harris,Destiny Harris,Female,2020-10-30,Oak Bay
13711,Thomas,Mitchell,Thomas Mitchell,Male,2020-11-16,Royal Oak
13712,Nancy,Martinez,Nancy Martinez,Female,2019-05-04,Beaverton
13713,Alexander,Walker,Alexander Walker,Male,2019-05-27,Sedro Woolley
13714,Amanda,Ward,Amanda Ward,Female,2019-05-11,Milwaukie
13715,Eduardo,Sanchez,Eduardo Sanchez,Male,2019-06-23,Chula Vista
13716,Brandon,Jai,Brandon Jai,Male,2019-06-12,Downey
13717,Audrey,Gill,Audrey Gill,Female,2020-05-17,Beaverton
13718,Marcus,Barnes,Marcus Barnes,Male,2019-05-31,Redmond
13719,Isaac,Carter,Isaac Carter,Male,2020-05-26,Langford
13720,Cameron,Johnson,Cameron Johnson,Male,2020-09-13,Sooke
13721,Lucas,Howard,Lucas Howard,Male,2019-06-18,Olympia
13722,Luke,Campbell,Luke Campbell,Male,2019-06-21,Puyallup
13723,Leonard,Raje,Leonard Raje,Male,2020-11-01,Burbank
13724,Charles,Thompson,Charles Thompson,Male,2019-06-10,Mill Valley
13725,Nathan,Henderson,Nathan Henderson,Male,2019-06-18,San Gabriel
13726,Austin,Lewis,Austin Lewis,Male,2019-06-14,Torrance
13727,Paula,Rubio,Paula Rubio,Female,2020-12-10,Berkeley
13728,Taylor,Stewart,Taylor Stewart,Female,2019-06-25,Bellflower
13729,Jason,Li,Jason Li,Male,2019-06-24,Sedro Woolley
13730,Walter,Suarez,Walter Suarez,Male,2019-05-30,Bellingham
13731,Jan,James,Jan James,Female,2021-01-23,Coronado
13732,Julian,Isla,Julian Isla,Female,2020-02-03,N. Vancouver
13733,Sydney,Collins,Sydney Collins,Female,2019-06-01,Burien
13734,Kristi,Gonzalez,Kristi Gonzalez,Female,2019-06-05,Berkeley
13735,Dennis,Guo,Dennis Guo,Male,2019-06-03,Bremerton
13736,Cole,Rivera,Cole Rivera,Male,2019-06-09,Spring Valley
13737,Garrett,Sanders,Garrett Sanders,Male,2020-07-01,Bellflower
13738,Jose,Young,Jose Young,Male,2021-01-16,Los Angeles
13739,Jason,Coleman,Jason Coleman,Male,2020-08-24,Renton
13740,Jada,Ramirez,Jada Ramirez,Female,2020-08-29,Walla Walla
13741,Haley,Morgan,Haley Morgan,Female,2019-06-15,Imperial Beach
13742,Benjamin,Ross,Benjamin Ross,Male,2019-07-21,Bremerton
13743,Isabella,Anderson,Isabella Anderson,Female,2020-11-07,Oak Bay
13744,Alvin,Andersen,Alvin Andersen,Male,2019-07-28,Bremerton
13745,Andrew,Robinson,Andrew Robinson,Male,2019-07-27,Milwaukie
13746,Janelle,Madan,Janelle Madan,Female,2019-07-10,Berkeley
13747,Brian,Torres,Brian Torres,Male,2019-07-30,Kirkland
13748,José,Martinez,José Martinez,Male,2020-04-20,Renton
13749,Julio,Alonso,Julio Alonso,Male,2020-06-24,Burlingame
13750,Raymond,Sai,Raymond Sai,Male,2020-06-08,Bremerton
13751,Allison,Rivera,Allison Rivera,Female,2020-06-20,Vancouver
13752,Isabella,Parker,Isabella Parker,Female,2020-08-14,La Jolla
13753,Rebecca,Nicholls,Rebecca Nicholls,Female,2021-01-28,Redwood City
13754,Paige,Peterson,Paige Peterson,Female,2020-12-18,Ballard
13755,Luke,Roberts,Luke Roberts,Male,2020-12-03,Beaverton
13756,Kaylee,Young,Kaylee Young,Female,2020-03-01,Sooke
13757,Jordyn,Griffin,Jordyn Griffin,Female,2020-08-06,Issaquah
13758,Alexandria,Bell,Alexandria Bell,Female,2020-02-04,Langford
13759,Jackson,Scott,Jackson Scott,Male,2020-04-03,El Cajon
13760,Brian,Cooper,Brian Cooper,Male,2020-06-13,Langley
13761,Logan,Powell,Logan Powell,Male,2020-06-24,Oregon City
13762,Gavin,Long,Gavin Long,Male,2020-03-27,Royal Oak
13763,Stephanie,Richardson,Stephanie Richardson,Female,2020-09-10,Yakima
13764,Stephanie,Parker,Stephanie Parker,Female,2020-03-17,Dunkerque
13765,Jaime,Shen,Jaime Shen,Male,2018-03-02,London
13766,Joe,Gill,Joe Gill,Male,2019-01-14,Paris
13767,Linda,Jimenez,Linda Jimenez,Female,2018-04-10,München
13768,Ross,Munoz,Ross Munoz,Male,2019-01-17,Courbevoie
13769,Brendan,Kumar,Brendan Kumar,Male,2019-01-17,Lieusaint
13770,Gerald,Moreno,Gerald Moreno,Male,2018-04-19,Frankfurt
13771,Victor,Moreno,Victor Moreno,Male,2018-05-09,Hamburg
13772,Michele,Perez,Michele Perez,Female,2018-03-06,Peterborough
13773,Dana,Blanco,Dana Blanco,Female,2020-07-10,Dunkerque
13774,Steve,Guo,Steve Guo,Male,2018-05-28,Hamburg
13775,Patricia,Subram,Patricia Subram,Female,2020-12-19,Hannover
13776,Miguel,Carter,Miguel Carter,Male,2020-03-08,Billericay
13777,Manuel,Perez,Manuel Perez,Male,2018-03-26,London
13778,Roger,Huang,Roger Huang,Male,2018-05-08,Braunschweig
13779,Manuel,Garcia,Manuel Garcia,Male,2019-01-02,Paris
13780,Monica,Perez,Monica Perez,Female,2020-11-24,Colombes
13781,Dominique,Patel,Dominique Patel,Female,2020-06-03,Paris
13782,Kelli,Lu,Kelli Lu,Female,2018-05-03,Essen
13783,Logan,Wright,Logan Wright,Male,2018-03-18,Peterborough
13784,Spencer,Griffin,Spencer Griffin,Male,2018-03-08,Warrington
13785,Clayton,She,Clayton She,Male,2020-04-29,London
13786,Jon,Chavez,Jon Chavez,Male,2020-08-04,Kassel
13787,Glenn,Cai,Glenn Cai,Male,2020-05-16,Grevenbroich
13788,Kari,Fernandez,Kari Fernandez,Female,2020-03-30,Birmingham
13789,Julie,Shan,Julie Shan,Female,2018-05-09,Saarbrücken
13790,Nina,Deng,Nina Deng,Female,2018-05-17,Münster
13791,Audrey,Martin,Audrey Martin,Female,2020-06-05,Milton Keynes
13792,Charles,Taylor,Charles Taylor,Male,2018-03-02,York
13793,Jason,Gonzales,Jason Gonzales,Male,2019-01-18,Roubaix
13794,Mallory,Martin,Mallory Martin,Female,2018-03-30,Woolston
13795,Carl,Raje,Carl Raje,Male,2018-05-05,Frankfurt am Main
13796,Martha,Zheng,Martha Zheng,Female,2020-11-01,Duesseldorf
13797,Franklin,Gao,Franklin Gao,Male,2020-12-30,Kiel
13798,Tammy,Randall,Tammy Randall,Female,2020-12-05,West Sussex
13799,Bryan,Bailey,Bryan Bailey,Male,2019-01-16,Chatou
13800,Logan,Li,Logan Li,Male,2019-01-21,Lille
13801,Colleen,Andersen,Colleen Andersen,Female,2019-02-09,Chatou
13802,Tina,Subram,Tina Subram,Female,2020-02-22,Dunkerque
13803,Krystal,Zheng,Krystal Zheng,Female,2020-08-12,Saarlouis
13804,Dawn,Luo,Dawn Luo,Female,2020-12-31,Birmingham
13805,Gabriel,Hernandez,Gabriel Hernandez,Male,2020-05-29,Runcorn
13806,Bryant,Mehta,Bryant Mehta,Male,2019-02-12,Orly
13807,Frederick,Rana,Frederick Rana,Male,2018-06-28,Duesseldorf
13808,Richard,Perez,Richard Perez,Male,2018-06-05,Erlangen
13809,Lisa,Zhou,Lisa Zhou,Female,2020-04-18,Milton Keynes
13810,Vanessa,Barnes,Vanessa Barnes,Female,2020-12-19,Watford
13811,Sandra,Chen,Sandra Chen,Female,2019-02-23,Bobigny
13812,Joanna,Munoz,Joanna Munoz,Female,2019-02-10,Orleans
13813,Kristen,Sun,Kristen Sun,Female,2020-03-03,Tremblay-en-France
13814,Sarah,Walker,Sarah Walker,Female,2020-03-22,Bury
13815,Lacey,Lin,Lacey Lin,Female,2020-02-09,London
13816,Marissa,Henderson,Marissa Henderson,Female,2020-04-23,Peterborough
13817,Jenny,Huang,Jenny Huang,Female,2020-06-13,Colombes
13818,Dawn,Chander,Dawn Chander,Female,2020-01-31,Drancy
13819,Max,Gill,Max Gill,Male,2020-06-22,Les Ulis
13820,Danny,Alvarez,Danny Alvarez,Male,2018-03-28,London
13821,Allen,Lopez,Allen Lopez,Male,2018-03-01,Woolston
13822,Jay,Moyer,Jay Moyer,Male,2018-06-14,Erlangen
13823,Margaret,Zheng,Margaret Zheng,Female,2019-02-16,Verrieres Le Buisson
13824,Destiny,Wood,Destiny Wood,Female,2020-10-20,Werne
13825,Kelvin,Ma,Kelvin Ma,Male,2020-08-25,Lille
13826,Candice,He,Candice He,Female,2020-11-06,Darmstadt
13827,Nathan,Harris,Nathan Harris,Male,2020-07-17,Frankfurt
13828,Jessie,Travers,Jessie Travers,Female,2020-10-31,Frankfurt am Main
13829,Randall,Carlson,Randall Carlson,Male,2018-06-13,Grevenbroich
13830,Andrea,Cox,Andrea Cox,Female,2020-12-11,Esher-Molesey
13831,Eddie,Alvarez,Eddie Alvarez,Male,2020-03-06,Morangis
13832,Priscilla,Raji,Priscilla Raji,Female,2020-03-20,Courbevoie
13833,Noah,Lewis,Noah Lewis,Male,2020-11-18,Drancy
13834,Naomi,Suarez,Naomi Suarez,Female,2020-11-09,Morangis
13835,Hailey,Brooks,Hailey Brooks,Female,2020-08-28,Paris
13836,Dominic,Sara,Dominic Sara,Male,2018-06-01,Hof
13837,Alyssa,Lee,Alyssa Lee,Female,2020-11-12,Hof
13838,Jill,Rubio,Jill Rubio,Female,2020-09-11,Oxford
13839,Manuel,Madan,Manuel Madan,Male,2019-02-03,Roissy en Brie
13840,Tommy,Pal,Tommy Pal,Male,2019-02-25,Boulogne-sur-Mer
13841,Clayton,Kumar,Clayton Kumar,Male,2018-03-22,York
13842,Kenneth,Xie,Kenneth Xie,Male,2018-06-15,Braunschweig
13843,Warren,Xie,Warren Xie,Male,2020-03-11,Saint Germain en Laye
13844,Phillip,Mehta,Phillip Mehta,Male,2018-06-26,Paderborn
13845,Shawn,Nara,Shawn Nara,Male,2018-03-25,Kirkby
13846,Lisa,Zheng,Lisa Zheng,Female,2018-03-30,Newcastle upon Tyne
13847,Kurt,Tang,Kurt Tang,Male,2018-03-20,Oxford
13848,Melissa,Blue,Melissa Blue,Female,2020-02-09,W. Linn
13849,Preston,Rodriguez,Preston Rodriguez,Male,2019-07-08,Beaverton
13850,Anthony,Thompson,Anthony Thompson,Male,2020-06-03,Beverly Hills
13851,Seth,Moore,Seth Moore,Male,2020-11-11,Port Hammond
13852,Ian,Robinson,Ian Robinson,Male,2020-11-28,N. Vancouver
13853,Connor,Zhang,Connor Zhang,Male,2020-12-13,Newton
13854,Kyle,Parker,Kyle Parker,Male,2019-07-24,Chula Vista
13855,Sarah,Washington,Sarah Washington,Female,2019-07-22,Colma
13856,Ian,Scott,Ian Scott,Male,2019-07-12,Lincoln Acres
13857,Victoria,Thompson,Victoria Thompson,Female,2020-12-10,Woodburn
13858,Melanie,Richardson,Melanie Richardson,Female,2020-08-10,San Diego
13859,Kristin,Deng,Kristin Deng,Female,2020-12-24,Burlingame
13860,Olivia,Watson,Olivia Watson,Female,2020-02-01,Haney
13861,Hailey,Rogers,Hailey Rogers,Female,2020-07-30,Renton
13862,Andrew,Walker,Andrew Walker,Male,2019-07-23,Bellflower
13863,Kevin,Long,Kevin Long,Male,2020-09-08,Berkeley
13864,Robin,Torres,Robin Torres,Female,2020-07-06,Berkeley
13865,Mariah,Foster,Mariah Foster,Female,2019-07-31,Novato
13866,Mya,Butler,Mya Butler,Female,2019-08-13,San Diego
13867,Luke,Griffin,Luke Griffin,Male,2020-06-01,Lynnwood
13868,Shelby,Morris,Shelby Morris,Female,2020-03-24,Salem
13869,Anna,Morgan,Anna Morgan,Female,2020-11-02,Burlingame
13870,Jonathan,Clark,Jonathan Clark,Male,2019-08-25,Lebanon
13871,Sarah,Gonzales,Sarah Gonzales,Female,2019-08-07,Palo Alto
13872,Alyssa,Henderson,Alyssa Henderson,Female,2020-02-01,Marysville
13873,Russell,Jai,Russell Jai,Male,2019-08-05,Concord
13874,Alyssa,Bryant,Alyssa Bryant,Female,2020-07-24,Grossmont
13875,Samantha,Williams,Samantha Williams,Female,2021-01-24,El Cajon
13876,Sebastian,Murphy,Sebastian Murphy,Male,2020-07-11,Chula Vista
13877,Adam,Lal,Adam Lal,Male,2019-08-21,Lakewood
13878,Sebastian,Gray,Sebastian Gray,Male,2020-12-15,Oak Bay
13879,Derrick,Hernandez,Derrick Hernandez,Male,2020-09-08,Bellflower
13880,Marshall,Kumar,Marshall Kumar,Male,2020-07-07,Burien
13881,Jasmine,Wood,Jasmine Wood,Female,2020-08-27,Yakima
13882,Mariah,Russell,Mariah Russell,Female,2019-08-12,Imperial Beach
13883,Brandon,Lal,Brandon Lal,Male,2019-08-18,Long Beach
13884,Jada,Rogers,Jada Rogers,Female,2019-08-09,Bellingham
13885,Brian,Howard,Brian Howard,Male,2019-07-31,Tacoma
13886,Rachel,Taylor,Rachel Taylor,Female,2019-08-13,Colma
13887,Nathan,Scott,Nathan Scott,Male,2019-09-10,Spring Valley
13888,Ian,Brown,Ian Brown,Male,2020-10-29,Everett
13889,Robert,Martin,Robert Martin,Male,2019-09-14,Lebanon
13890,Jennifer,Carter,Jennifer Carter,Female,2019-09-11,Beaverton
13891,Aaron,Simmons,Aaron Simmons,Male,2020-05-07,Lakewood
13892,Spencer,Diaz,Spencer Diaz,Male,2019-08-29,Milwaukie
13893,Dalton,Carter,Dalton Carter,Male,2020-06-19,Beaverton
13894,Robyn,Ruiz,Robyn Ruiz,Female,2019-09-01,Bremerton
13895,Isabella,Brooks,Isabella Brooks,Female,2019-09-17,Bremerton
13896,Hailey,Mitchell,Hailey Mitchell,Female,2019-10-11,Burien
13897,Carol,Washington,Carol Washington,Male,2019-10-23,Burien
13898,Richard,Baker,Richard Baker,Male,2019-10-19,Corvallis
13899,Cameron,Jones,Cameron Jones,Male,2020-04-13,Olympia
13900,Isaac,Campbell,Isaac Campbell,Male,2020-04-19,Olympia
13901,Oscar,Foster,Oscar Foster,Male,2020-06-11,W. Linn
13902,Jeremiah,Simmons,Jeremiah Simmons,Male,2020-07-12,Concord
13903,Elijah,Hernandez,Elijah Hernandez,Male,2019-09-29,El Cajon
13904,Natalie,Thompson,Natalie Thompson,Female,2019-10-24,Imperial Beach
13905,Christian,Henderson,Christian Henderson,Male,2019-10-25,La Jolla
13906,Courtney,Evans,Courtney Evans,Female,2019-10-06,Olympia
13907,Misty,Xie,Misty Xie,Female,2019-10-21,Bremerton
13908,Alyssa,Diaz,Alyssa Diaz,Female,2020-05-07,Cliffside
13909,Riley,Price,Riley Price,Female,2020-05-05,Haney
13910,Isabelle,Butler,Isabelle Butler,Female,2019-10-06,Sedro Woolley
13911,Andrea,Kelly,Andrea Kelly,Female,2019-09-30,Seattle
13912,Caroline,Simmons,Caroline Simmons,Female,2019-11-06,Coronado
13913,Angela,Rogers,Angela Rogers,Female,2020-07-08,Berkeley
13914,Abigail,Bell,Abigail Bell,Female,2020-04-26,Chula Vista
13915,Allison,King,Allison King,Female,2019-11-17,Glendale
13916,Eduardo,Ward,Eduardo Ward,Male,2020-12-14,Westminster
13917,Samuel,Allen,Samuel Allen,Male,2019-11-27,Novato
13918,Armando,Blanco,Armando Blanco,Male,2020-12-16,Burnaby
13919,Grace,Smith,Grace Smith,Female,2021-01-04,Glendale
13920,Amanda,Rogers,Amanda Rogers,Female,2020-04-07,Sooke
13921,Joseph,Jones,Joseph Jones,Male,2020-10-04,Concord
13922,Jackson,Foster,Jackson Foster,Male,2020-11-14,Salem
13923,Steven,Howard,Steven Howard,Male,2020-04-10,Grossmont
13924,Hannah,Hall,Hannah Hall,Female,2020-06-28,San Diego
13925,Wyatt,Barnes,Wyatt Barnes,Male,2019-10-31,Redwood City
13926,Dalton,Hill,Dalton Hill,Male,2020-05-05,Ballard
13927,Gabriel,Gonzales,Gabriel Gonzales,Male,2019-11-19,Bellflower
13928,Nathaniel,Morris,Nathaniel Morris,Male,2020-12-11,Tacoma
13929,Robert,Hayes,Robert Hayes,Male,2021-01-27,Lake Oswego
13930,Samantha,Coleman,Samantha Coleman,Female,2020-10-28,W. Linn
13931,Luke,Hernandez,Luke Hernandez,Male,2020-07-29,Redmond
13932,Timothy,Sanchez,Timothy Sanchez,Male,2020-11-06,El Cajon
13933,Isabella,Richardson,Isabella Richardson,Female,2020-02-26,Torrance
13934,Luis,Young,Luis Young,Male,2020-12-06,Issaquah
13935,Kimberly,Sanchez,Kimberly Sanchez,Female,2020-03-02,Oakland
13936,Nathan,Wilson,Nathan Wilson,Male,2020-05-23,Langley
13937,Victoria,Ware,Victoria Ware,Female,2020-08-05,Milwaukie
13938,Alejandro,Cai,Alejandro Cai,Male,2019-11-27,Bellflower
13939,Eduardo,Ramirez,Eduardo Ramirez,Male,2019-11-20,Burbank
13940,Emma,Simmons,Emma Simmons,Female,2020-08-08,Long Beach
13941,Brittany,Hayes,Brittany Hayes,Female,2020-05-03,Port Hammond
13942,Seth,Long,Seth Long,Male,2020-03-07,Downey
13943,Kelly,Bryant,Kelly Bryant,Female,2020-09-04,Los Angeles
13944,Andrew,Moore,Andrew Moore,Male,2020-02-06,Newton
13945,Yolanda,Luo,Yolanda Luo,Female,2020-03-15,Bellingham
13946,Jason,Powell,Jason Powell,Male,2021-01-14,Portland
13947,Megan,Hughes,Megan Hughes,Female,2019-12-05,Oregon City
13948,Susan,Ma,Susan Ma,Female,2019-12-10,Berkeley
13949,Dwayne,Ramos,Dwayne Ramos,Male,2019-12-25,Berkeley
13950,Meredith,Hernandez,Meredith Hernandez,Female,2020-09-27,Bellingham
13951,Dylan,Hughes,Dylan Hughes,Male,2020-09-26,Spokane
13952,Franklin,Ye,Franklin Ye,Male,2020-09-05,Melton
13953,Theresa,Munoz,Theresa Munoz,Female,2019-07-13,Newcastle
13954,Eddie,Ramos,Eddie Ramos,Male,2020-07-09,Hawthorne
13955,Andres,Raji,Andres Raji,Male,2019-07-07,Wollongong
13956,Dawn,Ma,Dawn Ma,Female,2020-08-11,Silverwater
